Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,PerimeterAreaRatio,Factor1,Factor2,Factor3,Class
45269,800.932,311.15048,186.4262587,1.669027112,0.800635716,45669,240.0797387,0.830913529,0.991241323,0.886787318,0.771587236,0.006873368,0.001502759,0.595346862,0.993650054,0.017692726,-0.14914,-0.43324,0.75866,SIRA
33952,682.496,254.4748596,170.3420586,1.493905038,0.742914257,34261,207.9159182,0.787384045,0.990980999,0.91595683,0.817039131,0.007495136,0.002060301,0.667552942,0.997260703,0.020101791,-0.64479,0.15242,0.74023,DERMASON
51110,890.593,354.6064911,184.7449565,1.919438007,0.853565326,51765,255.0985557,0.638555722,0.987346663,0.809761623,0.719384902,0.006938104,0.001146214,0.517514637,0.993337263,0.017425024,-0.32327,-1.4932,-0.03078,HOROZ
33208,681.762,258.4389236,164.1252053,1.574644938,0.772459687,33612,205.6252387,0.780079868,0.987980483,0.897815301,0.795643457,0.00778243,0.00192384,0.633048511,0.996826634,0.020530053,-0.79902,-0.14712,0.34868,DERMASON
153075,1456.617,522.3663458,374.7944989,1.393740696,0.696565119,154335,441.476096,0.801406224,0.991835941,0.906616009,0.845146514,0.003412486,0.001073937,0.714272629,0.995510832,0.009515708,3.54687,0.99941,1.17774,BOMBAY
45336,807.124,311.8727363,185.7511412,1.678981536,0.803281791,45813,240.257337,0.817616188,0.989588108,0.874525628,0.770369799,0.006879141,0.001494552,0.593469626,0.996424545,0.017803159,-0.1724,-0.49153,0.78395,SIRA
36469,692.125,240.7587296,193.1159195,1.246705762,0.597171097,36766,215.4849715,0.765560384,0.991921884,0.956675486,0.895024541,0.006601737,0.002613231,0.80106893,0.998697251,0.018978447,-0.29712,1.45571,0.57654,SEKER
37881,730.471,273.7763156,176.7037243,1.549352266,0.763818571,38382,219.6169101,0.801714286,0.986947006,0.892124243,0.80217644,0.007227273,0.001846009,0.64348704,0.996988104,0.019283308,-0.50631,0.02862,0.24163,SIRA
177713,1616.237,601.2761198,379.3922209,1.584840402,0.77580043,180176,475.6797444,0.767758241,0.986330033,0.854907196,0.791116974,0.003383411,0.000817518,0.625866066,0.991897828,0.009094647,3.90427,0.30321,0.27327,BOMBAY
100635,1229.591,472.4237934,276.0963022,1.711083378,0.81144769,103329,357.9559492,0.777945269,0.973927939,0.836445335,0.757700933,0.004694428,0.000954451,0.574110705,0.982351284,0.012218324,1.52444,0.04595,-2.70207,CALI
71156,1023.316,388.469527,234.1431002,1.659111572,0.797943527,71773,300.9960682,0.777814215,0.991403453,0.85388987,0.77482543,0.005459406,0.001213782,0.600354446,0.996055009,0.014381303,0.87316,-0.44095,0.99245,CALI
66455,983.999,380.8743797,224.5440977,1.696211941,0.807732638,67706,290.8833683,0.675273341,0.981523056,0.86247837,0.763725217,0.005731313,0.001202769,0.583276207,0.989360067,0.014806997,0.37903,-0.40245,-1.236,CALI
77093,1063.375,400.007897,247.2509673,1.617821364,0.786087515,77813,313.301542,0.682873466,0.990747047,0.856745671,0.783238392,0.005188641,0.001204507,0.613462379,0.992472542,0.013793405,0.96309,-0.34919,0.31494,CALI
58419,982.432,400.343978,187.2581239,2.13792582,0.883864477,59282,272.7295015,0.661147578,0.985442461,0.760604661,0.681237926,0.006852976,0.000910446,0.464085112,0.992179544,0.016816994,-0.12395,-2.01818,-0.22788,HOROZ
52091,855.466,320.1100236,208.5177596,1.535169111,0.758739621,52705,257.5350872,0.810477346,0.988350251,0.894472621,0.804520534,0.006145208,0.001588053,0.64725329,0.993643257,0.01642253,0.18894,0.16557,0.17508,SIRA
46427,811.657,293.9180293,202.2461601,1.453268775,0.725612114,46974,243.1310189,0.683795805,0.98835526,0.885595515,0.82720689,0.006330756,0.001828487,0.684271239,0.994430025,0.017482435,-0.15651,0.29124,-0.19502,SEKER
43399,777.006,290.157766,191.2833419,1.516900338,0.751933389,43938,235.0687623,0.80574431,0.987732714,0.903318369,0.810141205,0.006685817,0.001776549,0.656328772,0.995585337,0.017903777,-0.19643,0.20622,0.22379,SIRA
31561,670.206,250.332706,161.1729478,1.553193072,0.76516439,32017,200.4612513,0.753857546,0.985757566,0.882966032,0.800779309,0.00793171,0.002011861,0.641247501,0.995981177,0.021235259,-0.94931,-0.06404,-0.19244,DERMASON
33889,682.867,249.5239143,173.6777206,1.436706524,0.718006522,34325,207.7229283,0.798214622,0.987297888,0.913264059,0.832477035,0.007362977,0.002181334,0.693018013,0.995663501,0.020150108,-0.64846,0.53468,-0.03663,DERMASON
27509,616.649,230.1196917,152.486387,1.509116297,0.748938551,27861,187.1511331,0.790397655,0.987365852,0.909093608,0.81327735,0.008365251,0.002257426,0.661420048,0.998159775,0.022416264,-1.09221,0.1282,0.29741,DERMASON
27617,625.484,243.7987353,144.823862,1.683415509,0.804442587,27936,187.5181498,0.740640421,0.988581042,0.887061957,0.769151446,0.00882785,0.001905821,0.591593947,0.995898425,0.022648514,-1.27361,-0.67806,0.3527,DERMASON
191369,1683.208,650.4560824,381.3812679,1.705527085,0.81007302,194562,493.6178466,0.824894824,0.983588779,0.848800992,0.758879592,0.003398963,0.000695373,0.575898236,0.982210039,0.008795615,4.14172,0.15266,-0.81289,BOMBAY
73147,1045.027,413.9886032,227.2404819,1.821808332,0.835884634,74156,305.1780677,0.759448067,0.986393549,0.841688436,0.737165384,0.00565968,0.001030935,0.543412803,0.989993973,0.014286669,0.7233,-0.82334,-0.18583,CALI
51074,858.232,321.6669537,203.4811617,1.580819329,0.774492282,51874,255.0086989,0.687476444,0.984578016,0.871365436,0.79277245,0.006298057,0.001534548,0.628488157,0.993526227,0.016803697,-0.08983,-0.13545,-0.59078,SIRA
53037,853.987,306.6590107,220.4891453,1.390812279,0.69500563,53549,259.8630519,0.766896093,0.990438664,0.913873945,0.847400673,0.005781983,0.001839127,0.7180879,0.998725468,0.016101721,0.34549,0.67933,0.71899,SEKER
57549,929.955,362.9373998,204.5544341,1.77428273,0.826042363,58471,270.6910833,0.788558509,0.984231499,0.836226215,0.745834084,0.00630658,0.001203767,0.556268481,0.98697756,0.01615936,0.14118,-0.61843,-0.927,CALI
148325,1454.931,549.7336941,344.9498497,1.593662657,0.778628353,149846,434.5724974,0.778886952,0.989849579,0.880520408,0.790514575,0.003706278,0.000892806,0.624913293,0.995900979,0.009809075,3.22433,0.11561,1.15693,BOMBAY
70419,1051.305,409.8035123,220.3053173,1.860161694,0.843207858,71179,299.4332238,0.688451988,0.989322693,0.80064917,0.730675103,0.005819502,0.001023205,0.533886107,0.993114485,0.01492928,0.57433,-1.22114,0.33128,CALI
89280,1144.377,448.9538741,254.7085582,1.76261794,0.823485083,90253,337.1569761,0.796147673,0.989219195,0.856694156,0.750983554,0.005028605,0.000986618,0.563976299,0.994074742,0.012817843,1.41555,-0.61927,0.77242,CALI
43197,772.169,283.2982591,194.6266275,1.455598665,0.726655001,43722,234.5210622,0.769643303,0.987992315,0.910413578,0.827823873,0.006558286,0.001899861,0.685292365,0.997510652,0.017875524,-0.18892,0.40694,0.30468,SIRA
47142,839.093,327.1550577,183.9536544,1.778464575,0.826945028,47669,244.996038,0.694132371,0.988944597,0.84139063,0.748868257,0.006939779,0.001346316,0.560803667,0.997369455,0.017799266,-0.3064,-1.03976,0.61736,SIRA
55538,943.742,392.6406394,181.8489754,2.159157831,0.886283285,56182,265.919495,0.810099625,0.988537254,0.783598388,0.677259225,0.007069766,0.000917497,0.458680058,0.990362638,0.016992726,-0.04427,-1.89564,0.35894,HOROZ
47229,817.735,310.6719682,195.0108113,1.593101255,0.778450101,47778,245.2220024,0.681554491,0.988509356,0.887551253,0.789327739,0.006577992,0.00157508,0.62303828,0.992563066,0.017314256,-0.23458,-0.27609,-0.12277,SIRA
47690,842.978,331.8951698,185.2102612,1.791991262,0.829815103,48566,246.4158962,0.734868097,0.98196269,0.843343895,0.742450986,0.006959429,0.001304441,0.551233467,0.987805557,0.0176762,-0.3897,-0.74106,-1.27167,SIRA
41461,737.975,259.440843,203.8665176,1.272601534,0.618490955,41857,229.7602767,0.771467912,0.990539217,0.956679212,0.885597942,0.006257467,0.002374241,0.784283716,0.99808066,0.017799257,-0.07749,1.35853,0.44095,SEKER
53171,907.287,366.2212707,186.2946336,1.965817606,0.86094728,53900,260.1911217,0.752650577,0.986474954,0.81169957,0.710475176,0.006887613,0.00108254,0.504774976,0.992295534,0.017063568,-0.13395,-1.41258,0.02859,HOROZ
57551,961.761,412.166493,178.6925799,2.306567476,0.901132084,58028,270.6957869,0.773264719,0.99177983,0.781858954,0.656763205,0.007161761,0.00082193,0.431337907,0.994909988,0.016711456,-0.00387,-2.4214,1.38179,HOROZ
53419,877.594,343.4271618,198.6831325,1.728516948,0.815660658,53925,260.7972071,0.684297499,0.990616597,0.871602219,0.759395983,0.006428933,0.001318839,0.576682259,0.996805058,0.016428499,0.00888,-0.85104,0.82895,SIRA
45554,854.451,358.5586783,162.2078287,2.210489353,0.891820963,46189,240.8342879,0.702343509,0.986252138,0.784083034,0.671673292,0.007871069,0.000988202,0.451145011,0.997251244,0.018756882,-0.64057,-2.2493,0.57476,HOROZ
52033,934.384,393.4337671,169.987666,2.314484199,0.901844044,52820,257.3916728,0.629056047,0.985100341,0.748924337,0.654218561,0.007561236,0.000854405,0.428001925,0.990603693,0.017957527,-0.53618,-2.50916,-0.40268,HOROZ
49389,869.202,358.4586959,176.7220517,2.02837559,0.870026283,50103,250.7668795,0.820360773,0.985749356,0.821483156,0.699569804,0.007257865,0.001072292,0.48939791,0.992682775,0.017599101,-0.25833,-1.47683,0.17654,HOROZ
41567,768.363,286.8489529,185.1102001,1.549611814,0.763909907,42083,230.053794,0.796852235,0.987738517,0.884760364,0.802003255,0.006900882,0.00176112,0.643209222,0.996724609,0.018484928,-0.31454,0.01038,0.3193,SIRA
37177,692.052,235.0857319,201.572877,1.166256767,0.5145771,37506,217.5666026,0.780422781,0.99122807,0.9754539,0.9254777,0.006323419,0.002861512,0.856508974,0.998909387,0.018615058,-0.16303,2.0859,0.3554,SEKER
71608,1065.545,393.2833861,232.9271862,1.688439175,0.805744733,72706,301.9505544,0.702039216,0.984898083,0.792552093,0.767768396,0.005492171,0.001177185,0.589468309,0.995281386,0.014880251,0.69546,-0.56738,-0.26653,BARBUNYA
45968,838.333,339.3334067,174.2335254,1.947578148,0.858114597,46698,241.9261776,0.705030675,0.984367639,0.8219253,0.712945359,0.007381948,0.001176456,0.508291085,0.989936611,0.018237317,-0.55289,-1.37599,-0.64527,HOROZ
37693,701.429,246.6742856,194.8832128,1.265754407,0.613051849,37995,219.0712627,0.769967725,0.992051586,0.962726959,0.88809931,0.0065443,0.002511245,0.788720384,0.998326302,0.018608999,-0.24469,1.35468,0.64188,SEKER
41189,733.839,249.4969654,210.544397,1.185008811,0.53653891,41569,229.005379,0.78341829,0.990858572,0.96114638,0.917868394,0.006057369,0.002652073,0.842482389,0.998349054,0.017816383,0.01815,1.95205,0.30237,SEKER
52889,923.455,378.6667943,178.5070772,2.121298496,0.881914508,53587,259.500224,0.756573112,0.986974453,0.779370109,0.685299656,0.007159651,0.000974078,0.469635619,0.996237332,0.017460247,-0.18843,-1.92233,0.60771,HOROZ
49226,831.527,317.1805409,198.2224463,1.600124238,0.7806636,49747,250.3527308,0.744157218,0.989527007,0.89464698,0.789306715,0.006443354,0.001542677,0.62300509,0.996885546,0.016892029,-0.02977,-0.26247,0.64895,SIRA
36393,681.994,233.8313405,198.3315724,1.178992016,0.52970465,36655,215.2603232,0.782864027,0.992852271,0.983256019,0.920579435,0.006425174,0.00284649,0.847466495,0.999156232,0.018739703,-0.19315,1.95919,0.6671,SEKER
36296,706.169,262.2950517,176.4635149,1.486398204,0.739854213,36656,214.97326,0.716236483,0.990178961,0.914642406,0.819585648,0.007226555,0.002011354,0.671720635,0.998444346,0.019455835,-0.59941,0.10124,0.62228,DERMASON
70135,1026.311,388.0247906,230.7070123,1.68189422,0.804045543,70895,298.8288063,0.755179171,0.989279921,0.836732616,0.77012813,0.005532541,0.001200484,0.593097336,0.997526982,0.014633364,0.77672,-0.54383,0.79254,BARBUNYA
38151,715.089,240.298028,202.5908511,1.186124776,0.537785626,38724,220.3981894,0.777196056,0.985202975,0.937552498,0.917186842,0.006298604,0.00274951,0.841231703,0.997805765,0.01874365,-0.22414,2.04288,-0.63948,SEKER
64452,999.152,406.7403994,202.8724765,2.004906759,0.866730748,65281,286.4661152,0.756727563,0.987301052,0.811303105,0.704297177,0.006310749,0.000957821,0.496034514,0.99450295,0.015502265,0.33765,-1.50518,0.50186,HOROZ
45094,815.759,317.137942,182.3225175,1.739433759,0.818223869,45553,239.6152416,0.807441627,0.989923825,0.851539654,0.755555265,0.007032819,0.001413755,0.570863758,0.992979692,0.018090189,-0.25339,-0.72296,0.45721,SIRA
47423,818.69,298.3263088,203.3102351,1.467345255,0.731815442,48054,245.7251288,0.739055901,0.986868939,0.889119053,0.823679044,0.006290752,0.001786135,0.678447168,0.995516232,0.017263564,-0.06452,0.34432,-0.1332,SIRA
27986,614.326,227.8561214,156.8294174,1.452891461,0.725442609,28280,188.7667394,0.773478525,0.98960396,0.931864787,0.828447084,0.00814179,0.002365695,0.686324571,0.997155109,0.02195119,-1.0136,0.3473,0.42987,DERMASON
35313,691.229,233.1566948,193.1171461,1.207332956,0.560326339,35743,212.0422317,0.773898751,0.987969672,0.928753744,0.909440889,0.006602574,0.002786063,0.82708273,0.998564238,0.019574349,-0.36428,1.7897,-0.17029,SEKER
48166,864.078,358.8214897,171.4030526,2.093436986,0.878532079,48828,247.6425971,0.719647393,0.986442205,0.810670836,0.690155423,0.007449684,0.00104257,0.476314508,0.997134409,0.017939584,-0.43579,-1.88138,0.59309,HOROZ
69728,1007.023,340.8379227,261.4609765,1.303590032,0.641512788,70842,297.9604789,0.79434951,0.984274865,0.864048843,0.874199903,0.004888107,0.001761017,0.76422547,0.996236705,0.014442161,1.02319,1.34175,-0.57446,BARBUNYA
79187,1066.901,416.0072452,243.9472819,1.705316173,0.810020527,79761,317.5279827,0.814932592,0.9928035,0.874209476,0.763275127,0.005253479,0.001099895,0.582588919,0.993498306,0.013473184,1.17505,-0.49785,1.15456,CALI
76790,1092.1,367.7125576,268.2932239,1.370562224,0.683844714,78048,312.6852485,0.710255651,0.983881714,0.809076743,0.85035238,0.004788547,0.001544469,0.72309917,0.991052407,0.014221904,1.08183,0.86754,-1.31658,BARBUNYA
44738,798.099,293.9916683,194.417472,1.512166912,0.750119186,45304,238.6675318,0.707767758,0.987506622,0.882618235,0.811817332,0.006571408,0.001760644,0.659047381,0.996589643,0.017839398,-0.24764,0.05591,0.05406,SIRA
42811,752.58,266.8535388,204.8105217,1.302928857,0.641047013,43170,233.4708936,0.778353514,0.99168404,0.949860638,0.874902745,0.006233294,0.002252872,0.765454813,0.997333164,0.017579127,-0.02111,1.16176,0.59739,SEKER
56433,948.827,381.6930632,191.6640222,1.991469546,0.864785328,57627,268.0535902,0.76372273,0.979280546,0.787714669,0.702275247,0.00676365,0.001014823,0.493190522,0.982173906,0.016813336,-0.14963,-1.19445,-2.05554,HOROZ
26792,618.841,236.5466339,144.4922007,1.637089287,0.791753883,27091,184.6960581,0.769708113,0.988963124,0.87913757,0.780801887,0.008829002,0.002024207,0.609651587,0.998054082,0.023097977,-1.24294,-0.51271,0.59095,DERMASON
40125,738.378,275.6374431,185.8126573,1.483415862,0.738622027,40508,226.0281769,0.7746139,0.990545078,0.92484172,0.820019858,0.006869469,0.001916022,0.672432567,0.997497136,0.018401944,-0.32352,0.23174,0.73634,DERMASON
183093,1626.402,606.628063,386.8273814,1.568213865,0.770311209,185169,482.8263124,0.775817797,0.98878862,0.869812822,0.795918194,0.003313224,0.000820171,0.633485772,0.993441171,0.008882928,4.09223,0.33464,0.83629,BOMBAY
67927,1031.852,420.7502767,206.6830655,2.035726902,0.871032705,68656,294.0873043,0.628453269,0.989381846,0.801710327,0.698959265,0.006194154,0.000911946,0.488544055,0.994542275,0.015190602,0.32272,-1.82575,0.57494,HOROZ
48439,835.37,325.6445417,190.4112149,1.710217236,0.811234433,49173,248.343412,0.802661232,0.985073109,0.872262664,0.762621141,0.006722776,0.001402697,0.581591005,0.994646961,0.017245814,-0.1364,-0.47633,0.00141,SIRA
34447,682.912,225.0874113,195.3291753,1.152349161,0.496926671,34853,209.4260791,0.745783628,0.988351075,0.928179091,0.93042111,0.006534311,0.003020632,0.865683442,0.997569588,0.019825007,-0.38983,2.15617,-0.4619,SEKER
44963,878.718,365.0836635,157.3328691,2.320453861,0.902375723,45613,239.2669422,0.804462177,0.985749677,0.731755674,0.655375647,0.008119646,0.000924013,0.429517239,0.996674936,0.019543135,-0.60234,-2.42055,0.58969,HOROZ
39040,717.134,248.7320798,200.0842643,1.243136639,0.594065323,39366,222.9512768,0.754746162,0.991718742,0.953935578,0.896351114,0.006371211,0.002536965,0.80344532,0.998792314,0.018369211,-0.1732,1.47052,0.54246,SEKER
25394,607.084,231.081041,140.4027921,1.645843629,0.794249968,25762,179.8128054,0.664764398,0.985715395,0.865851483,0.778137422,0.009099828,0.002057966,0.605497847,0.996554774,0.023906592,-1.53166,-0.63033,-0.25602,DERMASON
40983,722.675,242.2001644,215.5958688,1.123398912,0.455656386,41281,228.4319948,0.779737443,0.992781183,0.986114961,0.943153756,0.005909771,0.002884566,0.889539008,0.999307154,0.017633531,0.10653,2.41309,0.52786,SEKER
59189,956.133,396.8444772,191.1172439,2.076445166,0.876395378,59771,274.5209927,0.610560954,0.990262836,0.813606203,0.69175964,0.0067047,0.000947065,0.478531399,0.993644211,0.016153897,-0.05868,-1.9931,0.59263,HOROZ
59181,1000.487,425.0603685,178.3524596,2.383260481,0.907712239,59950,274.5024399,0.555314717,0.987172644,0.742966554,0.645796363,0.007182379,0.000770603,0.417052942,0.993945795,0.016905544,-0.30263,-2.82811,0.19443,HOROZ
33422,675.888,255.7015012,166.8150925,1.532843926,0.757890192,33734,206.2867229,0.816764418,0.990751171,0.91937529,0.806748189,0.007650694,0.001999091,0.65084264,0.997640187,0.020222847,-0.66805,0.03173,0.88153,DERMASON
39434,728.011,265.9602824,189.8956657,1.400560046,0.700145607,39831,224.0734884,0.723294204,0.990032889,0.934985366,0.842507334,0.006744441,0.002096141,0.709818608,0.994143582,0.018461505,-0.38532,0.60173,0.06898,SIRA
32386,671.284,247.3234252,167.052738,1.480511054,0.737412713,32821,203.0643639,0.71190539,0.98674629,0.903138973,0.821047839,0.007636739,0.002140728,0.674119555,0.998041452,0.020727598,-0.87009,0.17664,0.02083,DERMASON
44858,807.517,297.1141096,192.7563944,1.541396904,0.760991227,45364,238.9874045,0.711218924,0.988845781,0.864463026,0.804362354,0.006623436,0.001710291,0.646998796,0.997281941,0.018001627,-0.23756,-0.12823,0.31836,SIRA
27277,605.212,218.1704781,159.4646912,1.368142856,0.682465482,27611,186.360283,0.749368132,0.987903372,0.935818026,0.854195694,0.007998331,0.002626689,0.729650283,0.998265823,0.022187631,-1.03557,0.77061,0.09648,DERMASON
43833,764.879,273.5515466,204.4363878,1.3380766,0.664440273,44246,236.2412093,0.742315704,0.990665823,0.941511404,0.863607654,0.006240767,0.00214133,0.745818179,0.997961853,0.017449844,-0.05738,0.92532,0.52138,SEKER
55086,940.551,384.8551747,183.6900387,2.095133614,0.878742297,55586,264.8351819,0.597669473,0.991004929,0.782503705,0.688142448,0.006986443,0.000966383,0.473540028,0.992129631,0.017074229,-0.25358,-2.12875,0.41033,HOROZ
57000,906.065,349.000132,208.9058657,1.670609539,0.801060107,57581,269.3968338,0.765809945,0.989909866,0.872501155,0.771910407,0.006122809,0.001340905,0.595845676,0.99542547,0.015895877,0.27966,-0.48364,0.68026,SIRA
43514,792.22,300.3497746,185.1161293,1.622493813,0.787483942,43961,235.3800024,0.688469084,0.989831896,0.871258979,0.783686296,0.006902371,0.001606006,0.614164211,0.996477633,0.018206095,-0.37974,-0.49302,0.46786,SIRA
38660,721.558,268.6560761,183.5642076,1.463553705,0.730167304,39051,221.8635635,0.79856234,0.989987452,0.933102217,0.825827455,0.0069492,0.001993755,0.681990985,0.998130433,0.018664201,-0.35657,0.36897,0.74922,SIRA
34853,687.382,252.5148524,176.1422122,1.433585109,0.716534272,35228,210.656635,0.716270371,0.989355058,0.926944474,0.834234632,0.00724514,0.002164609,0.695947421,0.997699859,0.019722319,-0.65278,0.38318,0.3516,DERMASON
34878,671.541,225.4135036,197.1479559,1.143372259,0.484834723,35188,210.7321732,0.765204037,0.991190178,0.971888339,0.934869339,0.006462914,0.003045172,0.873980682,0.999285266,0.019254,-0.28012,2.23405,0.25246,SEKER
24378,570.738,202.9009984,153.5903063,1.321053414,0.653447703,24726,176.1789818,0.717654332,0.985925746,0.940447072,0.868300221,0.008323119,0.002918405,0.753945274,0.996001978,0.023412011,-1.27784,1.05159,-0.60541,DERMASON
37133,709.416,260.0469017,182.1168873,1.427912071,0.713825866,37498,217.4378164,0.787750859,0.990266148,0.927188301,0.83614846,0.007003121,0.002111568,0.699144248,0.99831651,0.019104732,-0.4184,0.49495,0.68801,DERMASON
26647,600.589,212.5258938,159.8763041,1.329314529,0.658857907,27032,184.1955867,0.763786975,0.985757621,0.928332251,0.866697151,0.007975603,0.002775957,0.751163951,0.998533154,0.02253871,-1.05334,1.04296,-0.2606,DERMASON
35066,674.509,229.0391713,195.1179759,1.173849668,0.523707997,35356,211.2993561,0.788708952,0.991797715,0.968546765,0.922546807,0.006531659,0.002918481,0.85109261,0.999054778,0.019235413,-0.26864,2.00995,0.45016,SEKER
48329,840.97,313.5422659,197.2644009,1.589451845,0.777285758,49122,248.0612706,0.71465117,0.98385652,0.858730061,0.791157358,0.006487663,0.001567904,0.625929965,0.994885537,0.017400939,-0.18503,-0.15568,-0.53346,SIRA
33701,686.809,257.7233679,166.846355,1.544674847,0.762162776,33992,207.1459531,0.696359203,0.991439162,0.897802265,0.803753089,0.007647351,0.001968708,0.646019029,0.997889344,0.020379484,-0.80161,-0.24215,0.73265,DERMASON
40485,764.309,288.2349682,180.6038738,1.595951195,0.779352626,41179,227.0398709,0.701002545,0.98314675,0.870895528,0.787690239,0.00711955,0.001690652,0.620455912,0.990217355,0.018878819,-0.62293,-0.15587,-1.16968,SIRA
56525,872.803,320.9125419,225.0322995,1.426073247,0.712938806,57058,268.2719987,0.786511382,0.990658628,0.932433728,0.835966077,0.005677356,0.001710332,0.698839281,0.996596003,0.015441008,0.47696,0.59313,0.70685,SEKER
30314,647.757,247.5794653,156.0983507,1.586047925,0.776190896,30631,196.4611503,0.701080043,0.989651007,0.907880902,0.793527646,0.008167166,0.001997558,0.629686125,0.998712372,0.021368246,-1.04569,-0.37104,0.65646,DERMASON
79018,1096.431,424.8237749,238.3888789,1.782062053,0.827715696,80014,317.1889695,0.820710428,0.987552178,0.825987139,0.746636578,0.005376291,0.001030622,0.557466179,0.993439324,0.013875712,1.06838,-0.67754,0.39873,CALI
50547,854.246,325.399109,198.7428884,1.637286806,0.79181073,51228,253.6896515,0.69770042,0.986706489,0.870441004,0.779626141,0.006437555,0.001467055,0.607816919,0.995170622,0.016900034,-0.10101,-0.4091,-0.01733,SIRA
66252,984.959,375.2092101,226.7207463,1.654939904,0.796793616,67161,290.438748,0.813167391,0.986465359,0.858168465,0.774071478,0.005663364,0.001254234,0.599186654,0.991617903,0.014866857,0.64676,-0.21523,-0.12244,CALI
88387,1188.866,412.015053,275.5676518,1.495150284,0.743416204,90121,335.466576,0.783100613,0.980759202,0.785836947,0.814209514,0.004661489,0.001263715,0.662937133,0.991190643,0.013450688,1.43366,0.48253,-1.35346,BARBUNYA
65293,973.285,359.7692789,233.3072839,1.542040492,0.76122198,66249,288.3290301,0.714897298,0.985569594,0.866156616,0.801427601,0.005510074,0.00140215,0.642286199,0.990431327,0.014906422,0.54531,0.11344,-0.72326,CALI
83091,1122.204,432.5212346,247.9635562,1.744293562,0.819346941,84877,325.2610444,0.745143933,0.978957786,0.82912541,0.752011736,0.005205392,0.001026908,0.565521651,0.986435775,0.013505723,0.98415,-0.35261,-1.70421,CALI
43372,773.114,280.1265252,197.8736413,1.415683884,0.707840417,43819,234.9956288,0.753928522,0.989798946,0.91186855,0.838891028,0.006458695,0.001973089,0.703738157,0.996270768,0.017825187,-0.15328,0.53993,0.31731,SIRA
43192,800.212,314.0549537,176.5426955,1.778917858,0.827042429,43717,234.507489,0.802705917,0.987990942,0.847623637,0.746708454,0.007271137,0.001394397,0.557573516,0.991877484,0.018526857,-0.40783,-0.81532,0.09291,HOROZ
40044,723.751,262.6894735,194.2903007,1.352046255,0.673025073,40340,225.799921,0.781803983,0.99266237,0.960658353,0.859569735,0.006560021,0.00220907,0.738860129,0.99897307,0.018073894,-0.17405,0.86136,1.03904,SEKER
45564,802.744,296.0736966,196.3402805,1.507962074,0.748489491,46120,240.8607204,0.746461337,0.987944493,0.888541202,0.813516105,0.006497974,0.001755587,0.661808452,0.997982047,0.017617944,-0.14257,0.11715,0.3542,BARBUNYA
27903,626.565,236.0763095,151.0462383,1.562940674,0.768525173,28254,188.4866123,0.800292549,0.98757698,0.893158427,0.798413923,0.008460607,0.002120771,0.637464792,0.996319651,0.022455112,-1.10455,-0.09436,0.19947,DERMASON
29840,641.576,233.5530557,162.9628931,1.433167092,0.716336148,30170,194.919132,0.778177646,0.989061982,0.910987596,0.83458181,0.007826845,0.002342298,0.696526798,0.998239286,0.021500536,-0.87413,0.43015,0.39685,DERMASON
30127,647.802,239.8233542,160.4128096,1.495038674,0.74337128,30442,195.8542513,0.792794926,0.989652454,0.902155046,0.816660462,0.007960413,0.002184145,0.666934311,0.997092588,0.021502373,-0.88694,0.15038,0.47885,DERMASON
57659,955.434,387.7576067,196.6257824,1.972058812,0.861896481,60188,270.9496612,0.620790267,0.957981657,0.7937351,0.698760402,0.006725014,0.000988977,0.4882661,0.962889464,0.016570423,-0.66111,-0.58397,-7.3439,HOROZ
39202,723.947,250.4261713,199.5413702,1.255008779,0.604233668,39642,223.4133761,0.783272393,0.988900661,0.939949547,0.892132699,0.006388097,0.002496141,0.795900753,0.998862432,0.018467094,-0.1774,1.4876,0.20817,SEKER
27291,612.194,229.6139293,151.7313612,1.513292489,0.750552533,27618,186.4081018,0.743461916,0.988159896,0.91506338,0.811832725,0.00841354,0.002254368,0.659072373,0.997369271,0.022432084,-1.16305,0.03675,0.25533,DERMASON
36555,709.93,266.6777218,175.1535007,1.522537208,0.754066219,36948,215.7388967,0.7474543,0.98936343,0.911434775,0.808987325,0.007295246,0.001927465,0.654460491,0.996440449,0.019420873,-0.59721,0.02695,0.41182,DERMASON
65144,974.566,368.2026409,226.9820111,1.622166616,0.787386627,66001,287.9998557,0.77937429,0.987015348,0.861909711,0.782177594,0.005652134,0.00130501,0.611801788,0.992444437,0.014960181,0.59598,-0.16645,-0.06776,CALI
74623,1049.888,404.9169924,236.8822831,1.709359548,0.811022884,75557,308.2417145,0.771536394,0.987638472,0.850739553,0.761246676,0.005426169,0.001124022,0.579496502,0.990567878,0.014069228,0.87686,-0.46273,-0.04605,CALI
22298,539.161,191.9546902,148.0978821,1.296133932,0.636198754,22505,168.4953868,0.736709948,0.990802044,0.963915214,0.877787287,0.008608606,0.003152606,0.770510522,0.998684832,0.024179792,-1.30668,1.10482,0.37527,DERMASON
52948,942.553,370.4330203,182.8715928,2.025645507,0.869649432,53826,259.6449256,0.626099707,0.98368818,0.748941445,0.700922735,0.006996166,0.001041647,0.49129268,0.99518481,0.017801484,-0.34557,-1.81176,-0.4021,HOROZ
